index,Time (s),HR (BPM),RESP (BPM),SpO2 (%),TEMP (*C),OUTPUT
59,59,92,17,97,44,Abnormal
60,60,92,17,97,44,Abnormal
61,61,92,17,97,44,Abnormal
62,62,91,17,97,46,Abnormal
63,63,91,17,97,45,Abnormal
64,64,92,17,97,32,Normal
65,65,91,17,97,46,Abnormal
66,66,91,17,97,33,Normal
67,67,92,17,97,32,Normal
68,68,92,17,97,46,Abnormal
69,69,91,17,97,31,Normal
70,70,92,17,97,46,Abnormal
71,71,92,17,97,45,Abnormal
72,72,92,17,97,46,Abnormal
73,73,92,17,97,45,Abnormal
74,74,92,17,97,46,Abnormal
75,75,92,17,97,45,Abnormal
76,76,92,17,97,46,Abnormal
77,77,92,17,97,45,Abnormal
78,78,92,17,97,46,Abnormal
79,79,92,17,97,46,Abnormal
80,80,92,17,97,46,Abnormal
81,81,92,17,97,46,Abnormal
82,82,92,17,97,34,Normal
83,83,92,17,97,34,Normal
84,84,92,17,97,32,Normal
85,85,91,17,97,32,Normal
86,86,92,17,97,46,Abnormal
87,87,91,17,97,34,Normal
88,88,92,17,97,46,Abnormal
89,89,92,17,97,46,Abnormal
90,90,92,17,97,47,Abnormal
91,91,91,17,97,46,Abnormal
92,92,92,17,97,47,Abnormal
93,93,92,17,97,46,Abnormal
94,94,92,17,97,47,Abnormal
95,95,92,17,97,46,Abnormal
96,96,92,17,97,47,Abnormal
97,97,92,17,97,46,Abnormal
98,98,92,17,97,46,Abnormal
99,99,92,17,97,46,Abnormal
100,100,92,17,96,46,Abnormal
101,101,92,17,96,46,Abnormal
102,102,92,17,96,45,Abnormal
103,103,92,17,96,46,Abnormal
104,104,92,17,96,45,Abnormal
105,105,92,17,96,46,Abnormal
106,106,92,17,96,45,Abnormal
107,107,92,17,97,46,Abnormal
108,108,92,17,97,45,Abnormal
109,109,92,17,97,46,Abnormal
110,110,91,17,97,46,Abnormal
111,111,91,17,97,45,Abnormal
112,112,91,17,97,46,Abnormal
113,113,91,17,97,46,Abnormal
114,114,91,17,97,45,Abnormal
115,115,91,17,97,45,Abnormal
116,116,91,17,97,46,Abnormal
117,117,91,17,97,32,Normal
118,118,91,17,97,45,Abnormal
119,119,91,17,98,33,Normal
120,120,91,17,98,45,Abnormal
121,121,91,17,98,46,Abnormal
122,122,91,17,98,46,Abnormal
123,123,91,17,98,45,Abnormal
124,124,91,17,98,46,Abnormal
125,125,91,17,98,46,Abnormal
126,126,91,17,98,32,Normal
127,127,91,17,98,32,Normal
128,128,91,17,97,47,Abnormal
129,129,91,17,97,48,Abnormal
130,130,91,17,97,32,Normal
131,131,91,17,97,33,Normal
132,132,91,17,97,34,Normal
133,133,91,17,97,47,Abnormal
134,134,91,17,97,48,Abnormal
135,135,91,17,97,47,Abnormal
136,136,91,17,97,48,Abnormal
137,137,91,17,97,47,Abnormal
138,138,91,17,97,48,Abnormal
139,139,91,17,97,47,Abnormal
140,140,91,17,97,32,Normal
141,141,91,17,97,32,Normal
142,142,91,17,97,34,Normal
143,143,91,17,97,48,Abnormal
144,144,91,17,97,47,Abnormal
145,145,91,17,97,48,Abnormal
146,146,91,17,97,49,Abnormal
147,147,91,17,97,34,Normal
148,148,91,17,97,48,Abnormal
149,149,91,17,97,32,Normal
150,150,91,17,97,33,Normal
151,151,91,17,97,49,Abnormal
152,152,91,17,97,48,Abnormal
153,153,91,17,97,32,Normal
154,154,91,17,97,49,Abnormal
155,155,91,17,97,31,Normal
156,156,91,17,97,48,Abnormal
157,157,91,17,97,47,Abnormal
158,158,91,17,97,48,Abnormal
159,159,91,17,97,49,Abnormal
160,160,91,16,97,48,Abnormal
161,161,91,16,97,47,Abnormal
162,162,91,16,97,48,Abnormal
163,163,91,16,97,49,Abnormal
164,164,91,17,97,48,Abnormal
165,165,91,17,97,49,Abnormal
166,166,91,17,97,48,Abnormal
167,167,91,17,97,49,Abnormal
168,168,91,17,97,32,Normal
169,169,91,17,97,48,Abnormal
170,170,91,17,97,31,Normal
171,171,91,17,97,49,Abnormal
172,172,91,17,97,48,Abnormal
173,173,91,17,97,47,Abnormal
174,174,91,17,97,48,Abnormal
175,175,91,17,97,49,Abnormal
176,176,91,17,97,32,Normal
177,177,91,17,97,48,Abnormal
178,178,91,17,97,31,Normal
179,179,91,17,97,47,Abnormal
180,180,91,17,97,32,Normal
181,181,91,17,97,32,Normal
182,182,91,17,97,48,Abnormal
183,183,91,17,97,34,Normal
184,184,91,17,97,47,Abnormal
185,185,91,17,97,49,Abnormal
186,186,91,17,97,32,Normal
187,187,91,17,97,31,Normal
188,188,91,17,97,32,Normal
189,189,91,17,97,48,Abnormal
190,190,91,17,97,47,Abnormal
191,191,91,17,97,48,Abnormal
192,192,91,17,97,31,Normal
193,193,91,17,98,32,Normal
194,194,90,17,97,49,Abnormal
195,195,91,17,97,31,Normal
196,196,91,17,97,32,Normal
197,197,90,17,97,48,Abnormal
198,198,91,17,98,31,Normal
199,199,91,17,98,47,Abnormal
200,200,91,17,98,32,Normal
201,201,91,17,98,48,Abnormal
202,202,91,17,98,49,Abnormal
203,203,91,17,98,31,Normal
204,204,91,17,98,32,Normal
205,205,91,17,97,32,Normal
206,206,91,17,97,31,Normal
207,207,91,17,97,48,Abnormal
208,208,91,17,97,31,Normal
209,209,90,17,97,47,Abnormal
210,210,90,17,97,31,Normal
211,211,90,16,97,48,Abnormal
212,212,90,16,97,49,Abnormal
213,213,90,16,97,48,Abnormal
214,214,90,16,97,49,Abnormal
215,215,90,17,97,34,Normal
216,216,90,17,97,31,Normal
217,217,90,17,97,48,Abnormal
218,218,90,17,97,49,Abnormal
219,219,90,16,97,34,Normal
220,220,90,16,97,48,Abnormal
221,221,90,16,97,47,Abnormal
222,222,90,16,97,31,Normal
223,223,90,16,97,30,Normal
224,224,90,16,97,34,Normal
225,225,90,16,97,31,Normal
226,226,90,16,97,48,Abnormal
227,227,90,16,97,47,Abnormal
228,228,90,16,97,46,Abnormal
229,229,90,16,97,34,Normal
230,230,90,16,97,45,Abnormal
231,231,90,16,97,43,Abnormal
232,232,90,16,97,42,Abnormal
233,233,90,16,97,30,Normal
234,234,90,16,97,41,Abnormal
235,235,90,16,97,29,Normal
236,236,90,16,97,39,Abnormal
237,237,90,16,97,30,Normal
238,238,90,16,97,39,Abnormal
239,239,90,16,97,34,Normal
240,240,90,16,97,49,Abnormal
241,241,90,16,97,31,Normal
242,242,90,16,97,48,Abnormal
243,243,90,17,97,30,Normal
244,244,90,17,97,47,Abnormal
245,245,90,17,98,31,Normal
246,246,90,17,98,30,Normal
247,247,90,16,98,46,Abnormal
248,248,90,16,98,45,Abnormal
249,249,90,16,98,44,Abnormal
250,250,89,16,98,43,Abnormal
251,251,90,16,99,43,Abnormal
252,252,90,16,99,42,Abnormal
253,253,90,16,99,41,Abnormal
254,254,90,16,99,31,Normal
255,255,90,16,98,41,Abnormal
256,256,90,16,98,41,Abnormal
257,257,90,16,98,41,Abnormal
258,258,90,16,97,41,Abnormal
259,259,90,16,97,41,Abnormal
260,260,90,16,97,41,Abnormal
261,261,90,16,97,41,Abnormal
262,262,90,16,97,41,Abnormal
263,263,90,16,97,41,Abnormal
264,264,89,16,97,41,Abnormal
265,265,90,16,97,41,Abnormal
266,266,90,16,97,41,Abnormal
267,267,89,16,97,41,Abnormal
268,268,89,16,97,40,Abnormal
269,269,89,16,97,41,Abnormal
270,270,89,16,97,41,Abnormal
271,271,89,16,97,41,Abnormal
272,272,89,16,97,41,Abnormal
273,273,89,16,97,41,Abnormal
274,274,89,16,97,41,Abnormal
275,275,89,16,97,41,Abnormal
276,276,89,16,97,41,Abnormal
277,277,89,16,97,41,Abnormal
278,278,89,16,97,41,Abnormal
279,279,89,16,97,41,Abnormal
280,280,89,17,97,41,Abnormal
281,281,89,17,97,41,Abnormal
282,282,92,17,97,41,Abnormal
283,283,90,17,97,41,Abnormal
284,284,89,17,97,41,Abnormal
285,285,89,17,97,40,Abnormal
286,286,89,17,98,41,Abnormal
287,287,89,17,98,41,Abnormal
288,288,89,17,98,41,Abnormal
289,289,89,17,98,41,Abnormal
290,290,87,17,97,41,Abnormal
291,291,87,17,97,41,Abnormal
292,292,89,17,97,41,Abnormal
293,293,89,17,97,41,Abnormal
294,294,89,17,97,41,Abnormal
295,295,89,18,97,40,Abnormal
296,296,89,18,97,41,Abnormal
297,297,89,18,97,41,Abnormal
298,298,89,18,97,41,Abnormal
299,299,89,17,97,30,Normal
300,300,89,17,97,41,Abnormal
301,301,89,17,97,41,Abnormal
302,302,89,17,97,41,Abnormal
303,303,89,17,97,42,Abnormal
304,304,89,17,97,41,Abnormal
305,305,89,17,97,40,Abnormal
306,306,89,17,97,42,Abnormal
307,307,89,17,97,41,Abnormal
308,308,89,17,97,41,Abnormal
309,309,89,17,97,41,Abnormal
310,310,89,17,97,41,Abnormal
311,311,89,17,97,41,Abnormal
312,312,89,17,97,41,Abnormal
313,313,89,17,97,41,Abnormal
314,314,89,17,98,41,Abnormal
315,315,89,17,98,41,Abnormal
316,316,89,17,,41,Abnormal
317,317,89,17,,41,Abnormal
318,318,89,17,,41,Abnormal
319,319,89,17,,42,Abnormal
320,320,89,17,,41,Abnormal
321,321,89,17,,41,Abnormal
322,322,89,17,98,41,Abnormal
323,323,89,17,98,41,Abnormal
324,324,89,17,98,41,Abnormal
325,325,89,17,98,41,Abnormal
326,326,89,17,97,41,Abnormal
327,327,89,17,97,41,Abnormal
328,328,89,17,97,41,Abnormal
329,329,89,17,97,41,Abnormal
330,330,89,17,97,41,Abnormal
331,331,89,17,97,41,Abnormal
332,332,89,17,97,41,Abnormal
333,333,89,17,97,41,Abnormal
334,334,89,17,97,41,Abnormal
335,335,89,17,98,41,Abnormal
336,336,89,17,98,41,Abnormal
337,337,89,17,99,41,Abnormal
338,338,89,17,100,41,Abnormal
339,339,89,16,100,41,Abnormal
340,340,88,16,100,41,Abnormal
341,341,89,16,100,41,Abnormal
342,342,88,16,100,41,Abnormal
343,343,88,16,100,31,Normal
344,344,88,16,100,41,Abnormal
345,345,89,16,100,41,Abnormal
346,346,88,17,99,41,Abnormal
347,347,88,17,98,41,Abnormal
348,348,88,17,98,41,Abnormal
349,349,89,16,97,41,Abnormal
350,350,88,16,98,41,Abnormal
351,351,88,16,97,41,Abnormal
352,352,89,16,97,41,Abnormal
353,353,89,16,97,41,Abnormal
354,354,88,16,97,41,Abnormal
355,355,88,16,97,41,Abnormal
356,356,89,16,97,41,Abnormal
357,357,89,16,97,41,Abnormal
358,358,88,16,97,41,Abnormal
359,359,89,16,97,41,Abnormal
360,360,88,16,97,41,Abnormal
361,361,88,16,97,41,Abnormal
362,362,88,16,97,41,Abnormal
363,363,88,16,97,41,Abnormal
364,364,88,16,97,41,Abnormal
365,365,88,16,97,41,Abnormal
366,366,88,16,97,41,Abnormal
367,367,88,16,97,41,Abnormal
368,368,88,17,97,41,Abnormal
369,369,88,17,97,41,Abnormal
370,370,88,17,97,41,Abnormal
371,371,88,16,97,41,Abnormal
372,372,88,16,97,41,Abnormal
373,373,88,16,97,41,Abnormal
374,374,88,17,98,41,Abnormal
375,375,88,17,98,41,Abnormal
376,376,88,17,98,41,Abnormal
377,377,88,17,98,41,Abnormal
378,378,88,17,98,41,Abnormal
379,379,88,16,98,41,Abnormal
380,380,88,16,98,41,Abnormal
381,381,88,16,98,41,Abnormal
382,382,88,16,98,41,Abnormal
383,383,88,16,98,41,Abnormal
384,384,88,16,98,30,Normal
385,385,88,16,98,41,Abnormal
386,386,88,16,98,41,Abnormal
387,387,88,16,98,40,Abnormal
388,388,88,16,98,40,Abnormal
389,389,88,17,98,41,Abnormal
390,390,88,17,98,41,Abnormal
391,391,88,17,97,41,Abnormal
392,392,88,17,97,41,Abnormal
393,393,88,17,97,40,Abnormal
394,394,88,16,97,42,Abnormal
395,395,88,16,97,41,Abnormal
396,396,88,16,97,40,Abnormal
397,397,88,16,97,41,Abnormal
398,398,88,16,97,41,Abnormal
399,399,88,16,97,41,Abnormal
400,400,88,16,97,41,Abnormal
401,401,88,16,97,41,Abnormal
402,402,88,16,97,41,Abnormal
403,403,88,16,97,41,Abnormal
404,404,88,16,97,41,Abnormal
405,405,88,16,97,41,Abnormal
406,406,88,16,97,41,Abnormal
407,407,88,16,97,41,Abnormal
408,408,88,16,97,41,Abnormal
409,409,88,16,97,41,Abnormal
410,410,88,16,97,41,Abnormal
411,411,88,16,97,40,Abnormal
412,412,88,16,97,41,Abnormal
413,413,88,16,97,41,Abnormal
414,414,88,16,97,41,Abnormal
415,415,88,16,97,41,Abnormal
416,416,88,16,97,41,Abnormal
417,417,88,16,97,41,Abnormal
418,418,88,16,97,41,Abnormal
419,419,88,16,97,41,Abnormal
420,420,88,16,97,41,Abnormal
421,421,88,16,97,41,Abnormal
422,422,88,16,97,41,Abnormal
423,423,88,16,97,41,Abnormal
424,424,88,16,97,41,Abnormal
425,425,88,16,97,41,Abnormal
426,426,88,16,97,41,Abnormal
427,427,88,16,97,41,Abnormal
428,428,88,16,97,40,Abnormal
429,429,88,16,97,40,Abnormal
430,430,88,16,97,41,Abnormal
431,431,88,16,97,40,Abnormal
432,432,88,16,97,41,Abnormal
433,433,88,16,97,41,Abnormal
434,434,88,16,97,41,Abnormal
435,435,88,16,97,41,Abnormal
436,436,88,16,97,41,Abnormal
437,437,88,17,97,40,Abnormal
438,438,88,17,97,41,Abnormal
439,439,88,17,97,40,Abnormal
440,440,88,17,97,41,Abnormal
441,441,88,17,97,41,Abnormal
442,442,88,16,97,41,Abnormal
443,443,88,16,97,41,Abnormal
444,444,88,16,97,41,Abnormal
445,445,88,16,97,41,Abnormal
446,446,87,16,97,41,Abnormal
447,447,88,16,97,40,Abnormal
448,448,88,17,97,41,Abnormal
449,449,87,17,97,41,Abnormal
450,450,87,17,97,41,Abnormal
451,451,88,17,97,41,Abnormal
452,452,88,16,97,41,Abnormal
453,453,88,16,97,42,Abnormal
454,454,87,16,97,41,Abnormal
455,455,88,16,97,41,Abnormal
456,456,88,16,98,40,Abnormal
457,457,87,16,98,41,Abnormal
458,458,88,16,98,41,Abnormal
459,459,88,16,98,41,Abnormal
460,460,87,16,98,41,Abnormal
461,461,87,16,98,41,Abnormal
462,462,87,16,98,41,Abnormal
463,463,87,16,98,41,Abnormal
464,464,87,16,98,41,Abnormal
465,465,87,16,98,42,Abnormal
466,466,87,16,98,40,Abnormal
467,467,87,16,98,41,Abnormal
468,468,87,16,98,41,Abnormal
469,469,87,16,98,41,Abnormal
470,470,87,18,98,41,Abnormal
471,471,87,18,98,41,Abnormal
472,472,87,18,98,40,Abnormal
473,473,87,18,98,41,Abnormal
474,474,87,18,98,41,Abnormal
475,475,87,18,97,41,Abnormal
476,476,87,17,97,41,Abnormal
477,477,87,17,98,41,Abnormal
478,478,87,17,98,40,Abnormal
479,479,87,17,98,41,Abnormal
480,480,87,18,98,40,Abnormal
0,0,63,16,100,40,Abnormal
1,1,61,16,100,41,Abnormal
2,2,65,16,100,41,Abnormal
3,3,68,16,100,41,Abnormal
4,4,68,16,100,41,Abnormal
5,5,66,16,100,41,Abnormal
6,6,69,17,100,41,Abnormal
7,7,65,17,100,40,Abnormal
8,8,63,17,100,42,Abnormal
9,9,62,17,100,40,Abnormal
10,10,62,17,100,39,Abnormal
11,11,61,17,100,41,Abnormal
12,12,61,17,100,41,Abnormal
13,13,61,17,100,41,Abnormal
14,14,61,17,100,41,Abnormal
15,15,65,17,100,41,Abnormal
16,16,65,17,100,41,Abnormal
17,17,64,17,100,41,Abnormal
18,18,68,17,100,41,Abnormal
19,19,65,17,100,41,Abnormal
20,20,65,17,100,41,Abnormal
21,21,63,17,100,41,Abnormal
22,22,61,16,100,41,Abnormal
23,23,61,16,100,40,Abnormal
24,24,59,16,100,41,Abnormal
25,25,60,16,100,40,Abnormal
26,26,56,16,100,41,Abnormal
27,27,56,16,100,40,Abnormal
28,28,56,16,100,41,Abnormal
29,29,56,16,100,41,Abnormal
30,30,56,16,100,41,Abnormal
31,31,59,16,100,40,Abnormal
32,32,62,16,100,31,Normal
33,33,63,16,100,40,Abnormal
34,34,61,16,100,41,Abnormal
35,35,61,16,100,41,Abnormal
36,36,59,15,100,41,Abnormal
37,37,60,15,100,41,Abnormal
38,38,60,15,100,41,Abnormal
39,39,61,15,100,41,Abnormal
40,40,60,15,100,41,Abnormal
41,41,60,15,100,41,Abnormal
42,42,60,15,100,41,Abnormal
43,43,60,15,100,40,Abnormal
44,44,49,15,100,41,Abnormal
45,45,55,15,100,41,Abnormal
46,46,54,15,100,41,Abnormal
47,47,53,15,100,41,Abnormal
48,48,54,15,100,41,Abnormal
49,49,55,15,100,41,Abnormal
50,50,56,15,100,40,Abnormal
51,51,57,15,100,41,Abnormal
52,52,57,16,100,40,Abnormal
53,53,57,16,100,40,Abnormal
54,54,57,16,100,41,Abnormal
55,55,60,16,100,41,Abnormal
56,56,62,16,100,41,Abnormal
57,57,66,16,100,40,Abnormal
58,58,66,16,100,40,Abnormal
59,59,67,16,100,42,Abnormal
60,60,67,16,100,40,Abnormal
61,61,63,16,100,41,Abnormal
62,62,63,16,100,41,Abnormal
63,63,61,16,100,41,Abnormal
64,64,60,15,100,41,Abnormal
65,65,59,15,100,40,Abnormal
66,66,57,15,100,41,Abnormal
67,67,57,16,100,41,Abnormal
68,68,57,16,100,41,Abnormal
69,69,55,16,100,41,Abnormal
70,70,54,16,100,41,Abnormal
71,71,54,16,100,41,Abnormal
72,72,55,16,100,39,Abnormal
73,73,58,16,100,30,Normal
74,74,61,16,100,40,Abnormal
75,75,62,15,100,41,Abnormal
76,76,63,15,100,41,Abnormal
77,77,63,15,100,40,Abnormal
78,78,48,15,100,41,Abnormal
79,79,45,15,100,40,Abnormal
80,80,59,15,100,41,Abnormal
81,81,59,15,100,41,Abnormal
82,82,58,15,100,41,Abnormal
83,83,57,15,100,41,Abnormal
84,84,57,15,100,40,Abnormal
85,85,56,15,100,41,Abnormal
86,86,55,15,100,40,Abnormal
87,87,55,15,100,41,Abnormal
88,88,55,15,100,40,Abnormal
89,89,55,15,100,40,Abnormal
90,90,57,15,100,41,Abnormal
91,91,58,15,100,40,Abnormal
92,92,59,15,100,41,Abnormal
93,93,60,15,100,41,Abnormal
94,94,61,15,100,41,Abnormal
95,95,62,16,100,41,Abnormal
96,96,63,16,100,41,Abnormal
97,97,65,16,100,41,Abnormal
98,98,65,16,100,41,Abnormal
99,99,65,16,100,41,Abnormal
100,100,66,16,100,41,Abnormal
101,101,68,16,100,40,Abnormal
102,102,70,16,100,41,Abnormal
103,103,70,16,100,42,Abnormal
104,104,71,16,100,41,Abnormal
105,105,70,16,100,41,Abnormal
106,106,68,16,100,41,Abnormal
107,107,66,16,100,41,Abnormal
108,108,64,16,100,41,Abnormal
109,109,62,16,100,40,Abnormal
110,110,61,16,100,40,Abnormal
111,111,60,16,100,41,Abnormal
112,112,59,16,100,41,Abnormal
113,113,58,16,100,41,Abnormal
114,114,57,16,100,41,Abnormal
115,115,57,16,100,41,Abnormal
116,116,59,16,100,41,Abnormal
117,117,59,16,100,41,Abnormal
118,118,59,16,100,41,Abnormal
119,119,61,16,100,41,Abnormal
120,120,63,16,100,41,Abnormal
121,121,66,16,100,41,Abnormal
122,122,68,16,100,41,Abnormal
123,123,69,16,100,41,Abnormal
124,124,70,16,100,41,Abnormal
125,125,70,16,100,41,Abnormal
126,126,71,16,100,41,Abnormal
127,127,69,16,100,41,Abnormal
128,128,71,16,100,40,Abnormal
129,129,71,16,100,40,Abnormal
130,130,71,15,100,41,Abnormal
131,131,71,15,100,41,Abnormal
132,132,71,15,100,41,Abnormal
133,133,47,15,100,41,Abnormal
134,134,44,15,100,41,Abnormal
135,135,61,15,100,41,Abnormal
136,136,59,15,100,41,Abnormal
137,137,59,15,100,41,Abnormal
138,138,57,15,100,41,Abnormal
139,139,56,15,100,41,Abnormal
140,140,55,15,100,41,Abnormal
141,141,53,15,100,41,Abnormal
142,142,53,15,100,41,Abnormal
143,143,52,15,100,41,Abnormal
144,144,52,15,100,41,Abnormal
145,145,55,15,100,41,Abnormal
146,146,57,15,100,41,Abnormal
147,147,59,15,100,41,Abnormal
148,148,61,15,100,41,Abnormal
149,149,63,15,100,40,Abnormal
150,150,62,15,100,41,Abnormal
151,151,61,15,100,41,Abnormal
152,152,61,15,100,41,Abnormal
153,153,60,15,100,41,Abnormal
154,154,59,15,100,41,Abnormal
155,155,58,15,100,41,Abnormal
156,156,58,15,100,41,Abnormal
157,157,58,15,100,41,Abnormal
158,158,58,15,100,41,Abnormal
159,159,59,16,100,41,Abnormal
160,160,59,16,100,41,Abnormal
161,161,59,16,100,41,Abnormal
162,162,60,16,100,41,Abnormal
163,163,63,16,100,40,Abnormal
164,164,65,16,100,40,Abnormal
165,165,67,16,100,41,Abnormal
166,166,67,16,100,41,Abnormal
167,167,66,16,100,41,Abnormal
168,168,65,16,100,41,Abnormal
169,169,64,16,100,41,Abnormal
170,170,62,16,100,41,Abnormal
171,171,61,16,100,41,Abnormal
172,172,60,16,100,41,Abnormal
173,173,59,16,100,41,Abnormal
174,174,58,16,100,41,Abnormal
175,175,58,16,100,41,Abnormal
176,176,57,16,100,41,Abnormal
177,177,59,16,100,41,Abnormal
178,178,61,16,100,41,Abnormal
179,179,63,16,100,41,Abnormal
180,180,64,16,100,41,Abnormal
181,181,66,17,100,41,Abnormal
182,182,69,17,100,41,Abnormal
183,183,69,17,100,41,Abnormal
184,184,70,17,100,41,Abnormal
185,185,71,17,100,41,Abnormal
186,186,71,17,100,40,Abnormal
187,187,70,17,100,31,Normal
188,188,69,17,100,40,Abnormal
189,189,68,16,100,40,Abnormal
190,190,67,16,100,41,Abnormal
191,191,66,16,100,41,Abnormal
192,192,64,16,100,40,Abnormal
193,193,63,16,100,41,Abnormal
194,194,62,16,100,42,Abnormal
195,195,61,16,100,41,Abnormal
196,196,60,17,100,41,Abnormal
197,197,60,17,100,41,Abnormal
198,198,59,17,100,41,Abnormal
199,199,59,17,100,41,Abnormal
200,200,59,17,100,41,Abnormal
201,201,60,17,100,41,Abnormal
202,202,61,17,100,41,Abnormal
203,203,62,17,100,40,Abnormal
204,204,63,16,100,41,Abnormal
205,205,64,16,100,41,Abnormal
206,206,64,16,100,41,Abnormal
207,207,64,16,100,40,Abnormal
208,208,64,16,100,40,Abnormal
209,209,64,16,100,41,Abnormal
210,210,66,16,100,40,Abnormal
211,211,66,16,100,41,Abnormal
212,212,66,16,100,41,Abnormal
213,213,66,16,100,41,Abnormal
214,214,66,16,100,41,Abnormal
215,215,66,16,100,41,Abnormal
216,216,67,16,100,40,Abnormal
217,217,67,16,100,41,Abnormal
218,218,69,16,100,41,Abnormal
219,219,70,16,100,41,Abnormal
220,220,71,16,100,41,Abnormal
221,221,71,16,100,41,Abnormal
222,222,70,16,100,41,Abnormal
223,223,70,16,100,40,Abnormal
224,224,71,16,100,33,Normal
225,225,70,16,100,41,Abnormal
226,226,67,16,100,41,Abnormal
227,227,65,16,100,41,Abnormal
228,228,64,16,100,41,Abnormal
229,229,63,16,100,41,Abnormal
230,230,62,16,100,40,Abnormal
231,231,61,16,100,41,Abnormal
232,232,59,16,100,41,Abnormal
233,233,58,16,100,39,Abnormal
234,234,57,16,100,40,Abnormal
235,235,56,16,100,41,Abnormal
236,236,55,16,100,41,Abnormal
237,237,55,16,100,41,Abnormal
238,238,56,16,100,41,Abnormal
239,239,56,16,100,40,Abnormal
240,240,56,16,100,42,Abnormal
241,241,56,16,100,40,Abnormal
242,242,57,16,100,41,Abnormal
243,243,57,16,100,41,Abnormal
244,244,58,16,100,41,Abnormal
245,245,59,16,100,40,Abnormal
246,246,59,16,100,41,Abnormal
247,247,60,16,100,40,Abnormal
248,248,61,16,100,41,Abnormal
249,249,50,16,100,40,Abnormal
250,250,48,16,100,41,Abnormal
251,251,58,16,100,41,Abnormal
252,252,57,16,100,41,Abnormal
253,253,57,16,100,41,Abnormal
254,254,58,16,100,41,Abnormal
255,255,58,16,100,41,Abnormal
256,256,58,16,100,39,Abnormal
257,257,58,16,100,40,Abnormal
258,258,58,16,100,40,Abnormal
259,259,59,16,100,41,Abnormal
260,260,61,16,100,41,Abnormal
261,261,63,16,100,41,Abnormal
262,262,65,16,100,41,Abnormal
263,263,66,16,100,41,Abnormal
264,264,67,16,100,41,Abnormal
265,265,68,16,100,41,Abnormal
266,266,68,16,100,41,Abnormal
267,267,67,16,100,40,Abnormal
268,268,67,16,100,40,Abnormal
269,269,67,16,100,41,Abnormal
270,270,66,16,100,41,Abnormal
271,271,66,16,100,40,Abnormal
272,272,67,16,100,40,Abnormal
273,273,67,16,100,41,Abnormal
274,274,68,16,100,40,Abnormal
275,275,68,16,100,41,Abnormal
276,276,68,16,100,40,Abnormal
277,277,68,16,100,40,Abnormal
278,278,66,16,100,40,Abnormal
279,279,66,16,100,40,Abnormal
280,280,64,16,100,40,Abnormal
281,281,61,16,100,40,Abnormal
282,282,59,16,100,40,Abnormal
283,283,60,16,100,41,Abnormal
284,284,60,16,100,40,Abnormal
285,285,60,16,100,41,Abnormal
286,286,61,16,100,41,Abnormal
287,287,61,16,100,40,Abnormal
288,288,60,16,100,40,Abnormal
289,289,59,16,100,40,Abnormal
290,290,59,16,100,41,Abnormal
291,291,59,16,100,40,Abnormal
292,292,60,16,100,41,Abnormal
293,293,60,16,100,41,Abnormal
294,294,60,16,100,40,Abnormal
295,295,60,16,100,40,Abnormal
296,296,60,16,100,40,Abnormal
297,297,59,16,100,40,Abnormal
298,298,59,16,100,40,Abnormal
299,299,59,16,100,40,Abnormal
300,300,60,16,100,40,Abnormal
301,301,62,17,100,40,Abnormal
302,302,63,17,100,41,Abnormal
303,303,65,17,100,40,Abnormal
304,304,65,17,100,40,Abnormal
305,305,65,17,100,40,Abnormal
306,306,63,17,100,40,Abnormal
307,307,63,17,100,40,Abnormal
308,308,62,17,100,40,Abnormal
309,309,64,17,100,41,Abnormal
310,310,60,17,100,40,Abnormal
311,311,59,17,100,31,Normal
312,312,59,17,100,40,Abnormal
313,313,59,17,100,40,Abnormal
314,314,60,17,100,40,Abnormal
315,315,61,17,100,40,Abnormal
316,316,62,17,100,40,Abnormal
317,317,62,17,100,40,Abnormal
318,318,64,17,100,40,Abnormal
319,319,65,17,100,40,Abnormal
320,320,62,17,100,40,Abnormal
321,321,64,17,100,40,Abnormal
322,322,64,17,100,40,Abnormal
323,323,63,17,100,40,Abnormal
324,324,63,17,100,40,Abnormal
325,325,63,17,100,40,Abnormal
326,326,63,17,100,39,Abnormal
327,327,62,17,100,40,Abnormal
328,328,63,17,100,41,Abnormal
329,329,64,17,100,40,Abnormal
330,330,66,17,100,40,Abnormal
331,331,68,17,100,40,Abnormal
332,332,69,17,100,40,Abnormal
333,333,70,17,100,40,Abnormal
334,334,70,17,100,40,Abnormal
335,335,67,17,100,40,Abnormal
336,336,64,17,100,41,Abnormal
337,337,64,17,100,40,Abnormal
338,338,62,17,100,40,Abnormal
339,339,61,17,100,40,Abnormal
340,340,60,17,100,41,Abnormal
341,341,59,17,100,41,Abnormal
342,342,58,17,100,41,Abnormal
343,343,58,17,100,40,Abnormal
344,344,58,17,100,40,Abnormal
345,345,58,17,100,40,Abnormal
346,346,58,17,100,40,Abnormal
347,347,60,17,100,40,Abnormal
348,348,60,16,100,40,Abnormal
349,349,63,16,100,40,Abnormal
350,350,63,16,100,40,Abnormal
351,351,62,16,100,41,Abnormal
352,352,64,16,100,41,Abnormal
353,353,62,16,100,40,Abnormal
354,354,61,16,100,40,Abnormal
355,355,61,16,100,40,Abnormal
356,356,61,16,100,40,Abnormal
357,357,62,16,100,40,Abnormal
358,358,62,16,100,40,Abnormal
359,359,63,16,100,41,Abnormal
